"date","sp500_price","sp500_price_return","sp500_gross","sp500_gross_return","sp500_net","sp500_net_return"
1885-05-31,1.95011,0.998316844081948,0.21678,0.998361237149254,0.60885,0.998345137497078
1885-06-01,1.95339,1.00168044974455,0.21715,1.00173175160239,0.60989,1.00170822447101
1885-06-02,1.96408,1.00547143712995,0.21836,1.00554209058466,0.61325,1.00551243422531
1885-06-03,1.97569,1.0059108525262,0.21966,1.00598223385017,0.6169,1.0059528024985
1885-06-04,1.96386,0.994012262945696,0.21836,0.994070641884908,0.61323,0.994050822820277
1885-06-05,1.94927,0.992573566178928,0.21675,0.992638105559576,0.6087,0.992614063111172
1885-06-06,1.95399,1.00242305114336,0.21729,1.00247926478187,0.6102,1.00245325620426
1885-06-07,1.95012,0.998019134806027,0.21687,0.998064006448624,0.60901,0.998048240898302
1885-06-08,1.94625,0.998014707528031,0.21645,0.998059587071098,0.60781,0.99804382620227
1885-06-09,1.95214,1.00302640154332,0.21712,1.00308666710269,0.60967,1.00305903226431
1885-06-10,1.95658,1.00227165409072,0.21762,1.00232683982928,0.61108,1.00230129908754
1885-06-11,1.97342,1.00860796130718,0.21951,1.00868079496966,0.61636,1.0086538567506
1885-06-12,1.98289,1.00479787385214,0.22058,1.00486685166274,0.61935,1.00483711384117
1885-06-13,1.98471,1.00092051483195,0.22079,1.00096762298948,0.61993,1.0009467639609
1885-06-14,1.99192,1.0036327621155,0.22161,1.00369673736151,0.62221,1.00366791525506
1885-06-15,1.99913,1.00361859500917,0.22243,1.00368249064837,0.62448,1.00365369053006
1885-06-16,1.99276,0.996811006717908,0.22173,0.996858786466631,0.62251,0.996843706989922
1885-06-17,1.99283,1.00003941767956,0.22175,1.00008371496249,0.62255,1.00006518230096
1885-06-18,2.00412,1.0056632381033,0.22302,1.00573424045286,0.6261,1.00570466806056
1885-06-19,2.01786,1.00685727186275,0.22456,1.0069295229427,0.63042,1.00690087657605
1885-06-20,2.03344,1.00771872083292,0.22631,1.00779129982185,0.63532,1.00776351658174
1885-06-21,2.02103,0.993896066043538,0.22494,0.993954943231812,0.63146,0.993934799220872
1885-06-22,2.00861,0.993854865800557,0.22358,0.993913919969772,0.62761,0.993893659524993
1885-06-23,2.00489,0.998150755143362,0.22317,0.998195402262959,0.62646,0.998179493313381
1885-06-24,2.026,1.01052616109135,0.22554,1.01059955127055,0.63309,1.01057432235484
1885-06-25,2.01419,0.994170687204367,0.22424,0.994228389513701,0.62942,0.994209004434725
1885-06-26,2.00115,0.993527008306392,0.2228,0.993587474269041,0.62537,0.993566268369411
1885-06-27,1.98872,0.993787548318381,0.22143,0.993846891945452,0.62151,0.993826439993534
1885-06-28,1.97828,0.994750023317237,0.22028,0.994805292906814,0.61827,0.994787382391118
1885-06-29,1.97052,0.996080644611736,0.21942,0.996130793257199,0.61587,0.996115261555387
1885-06-30,1.9665,0.997959678734408,0.21899,0.998004658339523,0.61463,0.997988954808228
1885-07-01,1.95435,0.99382093371177,0.21765,0.993880133744325,0.61086,0.993859776958984
1885-07-02,1.94066,0.992993816216643,0.21614,0.993056573958219,0.6066,0.99303378544003
1885-07-03,1.9609,1.01043203015157,0.21841,1.01050539279296,0.61296,1.01048008324495
1885-07-04,1.96668,1.00294438158122,0.21906,1.00300410887437,0.61478,1.00297667091898
1885-07-05,1.96514,0.999217054452916,0.2189,0.999260701866141,0.61432,0.999243498073286
1885-07-06,1.9611,0.997946902347029,0.21846,0.997991905674694,0.61308,0.997976215222499
1885-07-07,1.95471,0.996742843085807,0.21776,0.99679082692017,0.6111,0.996775736612407
1885-07-08,1.98623,1.01612154196809,0.22129,1.01619661027928,0.62098,1.01617558760581
1885-07-09,1.99008,1.00194093174727,0.22173,1.00199390690237,0.62221,1.001969460524
1885-07-10,1.99016,1.00003941767956,0.22175,1.00008371496249,0.62225,1.00006518230096
1885-07-11,2.02739,1.01870854979791,0.22591,1.01878442060194,0.63392,1.01876496379713
1885-07-12,2.04344,1.00791700274724,0.22772,1.00798963836141,0.63897,1.00796204902396
1885-07-13,2.05397,1.00515110408411,0.22891,1.00522105411386,0.64229,1.00519131413963
1885-07-14,2.06222,1.00401429014174,0.22984,1.00408023997571,0.64489,1.0040509373541
1885-07-15,2.09032,1.01362845264654,0.23299,1.01370276334434,0.65371,1.01368000748848
1885-07-16,2.08004,0.995083837068522,0.23186,0.995137748219852,0.65052,0.995120586060866
1885-07-17,2.10662,1.0127758600629,0.23484,1.01284991529308,0.65887,1.01282651514447
1885-07-18,2.13318,1.01260676500183,0.23781,1.01268076978716,0.66721,1.012657238693
1885-07-19,2.11728,0.992549751521481,0.23606,0.992614390895151,0.66226,0.992590277769792
1885-07-20,2.10138,0.992488993898014,0.2343,0.992553887900074,0.65731,0.992529594713123
1885-07-21,2.10234,1.00045510035734,0.23442,1.0005004208118,0.65763,1.00048092499989
1885-07-22,2.13376,1.01494547479431,0.23794,1.01502018376388,0.66749,1.01499837128381
1885-07-23,2.16395,1.01414838027011,0.24132,1.01422284766974,0.67697,1.01420047172313
1885-07-24,2.13696,0.987527071486685,0.23833,0.987610473051899,0.66856,0.98757339699425
1885-07-25,2.10631,0.985657491364081,0.23493,0.985746725446803,0.659,0.985705824270096
1885-07-26,2.11026,1.00187583317751,0.23539,1.00192838295774,0.66026,1.00190416266248
1885-07-27,2.11459,1.00205425150485,0.23588,1.00210797607297,0.66163,1.00208314411171
1885-07-28,2.11903,1.00209654035771,0.23639,1.00215054707309,0.66304,1.00212557397907
1885-07-29,2.13949,1.00965594234123,0.23869,1.00972907883383,0.66947,1.00970309176282
1885-07-30,2.13695,0.998811967172004,0.23842,0.998855808485654,0.6687,0.998839108825446
1885-07-31,2.14283,1.00275438323944,0.23909,1.00281284348175,0.67056,1.00278589193316
1885-08-01,2.13528,0.99647811162607,0.23826,0.996526922731567,0.66822,0.996511726899123
1885-08-02,2.12955,0.997314888494796,0.23763,0.997361283076055,0.66645,0.997346093469131
1885-08-03,2.12727,0.998928114806252,0.23739,0.998971873998458,0.66575,0.998955032575283
1885-08-04,2.13316,1.00276808353041,0.23806,1.00282663589707,0.66761,1.00279964789719
1885-08-05,2.12856,0.997846909399957,0.23755,0.997892104687968,0.6662,0.997876513319453
1885-08-06,2.1383,1.00457537062205,0.23866,1.0046436182225,0.66927,1.00461393938232
1885-08-07,2.15569,1.00813294390931,0.24062,1.00820564127978,0.67474,1.0081782580903
1885-08-08,2.16351,1.00362411066192,0.2415,1.00368803734279,0.67721,1.00365922862936
1885-08-09,2.16523,1.00079629513986,0.24171,1.00084285758741,0.67777,1.00082239264008
1885-08-10,2.16409,0.999472329245738,0.24159,0.999516007877768,0.67743,0.999498454160051
1885-08-11,2.16038,0.998286470192104,0.24119,0.998330907229621,0.67629,0.998314843124849
1885-08-12,2.1857,1.01172190102082,0.24403,1.01179564303869,0.68425,1.01177140952724
1885-08-13,2.17211,0.993781035275772,0.24253,0.993840406924802,0.68002,0.99381993636467
1885-08-14,2.19682,1.01137793288187,0.24531,1.01145157330548,0.68779,1.0114270589197
1885-08-15,2.22152,1.01124016305656,0.24808,1.01131376287529,0.69556,1.01128913475577
1885-08-16,2.2446,1.01038985026452,0.25068,1.01046320057386,0.70282,1.0104378547866
1885-08-17,2.26262,1.00802831219156,0.25271,1.00810097962299,0.70849,1.00807349704372
1885-08-18,2.21451,0.978738619235027,0.24736,0.978844304104658,0.69347,0.978793710712285
1885-08-19,2.24587,1.01416104474833,0.25088,1.01423551597351,0.70332,1.01421314915858
1885-08-20,2.22774,0.991926476372873,0.24887,0.991993695096376,0.69767,0.991967757225662
1885-08-21,2.23073,1.00134113336405,0.24922,1.00139040723672,0.69863,1.0013681012681
1885-08-22,2.23895,1.00368548624734,0.25015,1.00374975410934,0.70123,1.00372085273761
1885-08-23,2.23223,0.997001556384387,0.24942,0.997048786075421,0.69915,0.997033702336076
1885-08-24,2.21752,0.993410112997847,0.24779,0.993471082750728,0.69457,0.993449533259419
1885-08-25,2.19785,0.991128686001807,0.24561,0.991199101009949,0.68843,0.991170915821958
1885-08-26,2.20578,1.00360775882882,0.24651,1.00367159330402,0.69094,1.00364281019981
1885-08-27,2.23261,1.01216085351674,0.24952,1.01223472563115,0.69938,1.01221084418124
1885-08-28,2.21842,0.993647728622406,0.24795,0.993707674296947,0.69496,0.993686820031018
1885-08-29,2.18538,0.985105210429927,0.24428,0.985196051498111,0.68465,0.985154121187984
1885-08-30,2.1862,1.00037276157559,0.24439,1.000417837965,0.68492,1.00039855121501
1885-08-31,2.18701,1.00037264146764,0.24449,1.00041771751635,0.68519,1.00039843106452
1885-09-01,2.17341,0.993781035275772,0.24298,0.993840406924802,0.68096,0.99381993636467
1885-09-02,2.18834,1.00686881035707,0.24467,1.00694106776969,0.68567,1.00691243258657
1885-09-03,2.17989,0.996141928465355,0.24374,0.996191863923056,0.68304,0.996176397097636
1885-09-04,2.17324,0.996948985422356,0.243,0.996996363796864,0.68098,0.996981286119703
1885-09-05,2.15445,0.991351931534653,0.24092,0.991421463982923,0.67512,0.991393897353441
1885-09-06,2.13168,0.989431597031848,0.23839,0.989508422823418,0.66802,0.989475794808317
1885-09-07,2.10889,0.989310945828554,0.23586,0.989388207464463,0.6609,0.98935528091239
1885-09-08,2.12509,1.00767886115828,0.23769,1.00775142868854,0.66601,1.00772360582755
1885-09-09,2.13364,1.00402245827345,0.23866,1.00408844661162,0.66871,1.00405913596461
1885-09-10,2.11451,0.991037583118436,0.23654,0.991108355646918,0.66275,0.99107992032882
1885-09-11,2.1207,1.0029229708247,0.23725,1.00298255663441,0.66471,1.00295517139729
1885-09-12,2.12895,1.00389082273871,0.23818,1.0039561712061,0.66732,1.00392700058759
1885-09-13,2.14052,1.00543568506335,0.2395,1.00550626773806,0.67097,1.00547659839735
1885-09-14,2.15208,1.00540356396261,0.24081,1.00547408144702,0.67462,1.00544440119257
1885-09-15,2.14333,0.995932315963653,0.23984,0.995982990392062,0.6719,0.995967283007283
1885-09-16,2.16349,1.0094071124782,0.24211,1.00948017680172,0.67826,1.00945396767795
1885-09-17,2.15684,0.996923905958149,0.24138,0.996971356097553,0.67619,0.996956280029494
1885-09-18,2.17332,1.0076395486201,0.24324,1.00771210474992,0.68139,1.00768424263713
1885-09-19,2.18732,1.00644576363536,0.24483,1.00651773130903,0.68581,1.00648870596575
1885-09-20,2.17631,0.994964086222224,0.24361,0.995018480205132,0.68238,0.995001059414415
1885-09-21,2.16529,0.994935845215207,0.24239,0.994990353829116,0.67895,0.994972870392039
1885-09-22,2.16828,1.00138154427902,0.24273,1.00143104839311,0.67991,1.00140859773854
1885-09-23,2.17011,1.00084477398877,0.24295,1.00089154370151,0.6805,1.00087092734197
1885-09-24,2.15924,0.994990573699234,0.24175,0.99504486042818,0.67712,0.99502749782944
1885-09-25,2.14988,0.99566367983828,0.24071,0.995715339554054,0.6742,0.995699250227178
1885-09-26,2.15054,1.00030876845477,0.2408,1.0003536695757,0.67443,1.00033453891823
1885-09-27,2.16626,1.00731005606579,0.24257,1.0073825075981,0.67939,1.00735431262895
1885-09-28,2.18197,1.00725272554431,0.24435,1.00732515624059,0.68435,1.00729690321058
1885-09-29,2.17856,0.998435031846795,0.24398,0.998479264655515,0.68329,0.998463024458439
1885-09-30,2.19256,1.00642944374212,0.24557,1.00650139754786,0.68772,1.00647235815421
1885-10-01,2.18857,0.998177537839005,0.24513,0.998222141755997,0.68648,0.998206202714939
1885-10-02,2.17008,0.991550222808583,0.24307,0.991618963634016,0.68071,0.991591953128596
1885-10-03,2.20937,1.0181063887508,0.24749,1.01818207130203,0.69307,1.01816227082978
1885-10-04,2.22373,1.00649812759552,0.24912,1.00657013827721,0.69761,1.00654115859716
1885-10-05,2.23044,1.0030177191122,0.24989,1.00307792798929,0.69974,1.00305031360813
1885-10-06,2.23371,1.00147022849496,0.25027,1.00152024939162,0.70078,1.00149747973762
1885-10-07,2.27476,1.01837671233138,0.25488,1.01845247928471,0.7137,1.0184328346413
1885-10-08,2.27573,1.00042285539873,0.255,1.0004680777657,0.71402,1.00044866493837
1885-10-09,2.28307,1.00322529818755,0.25584,1.00328683956957,0.71635,1.00325876175536
1885-10-10,2.30682,1.0104056642987,0.25852,1.01047901923101,0.72384,1.01045368703837
1885-10-11,2.30807,1.00054226604571,0.25868,1.00058786802325,0.72425,1.00056814060504
1885-10-12,2.30932,1.00054199278141,0.25883,1.0005875938387,0.72466,1.00056786716335
1885-10-13,2.32297,1.00590919750612,0.26038,1.0059805765458,0.72897,1.0059511441399
1885-10-14,2.33177,1.0037892766935,0.26138,1.00385410297725,0.73176,1.00382505756042
1885-10-15,2.31002,0.990670679221326,0.25896,0.99074287617314,0.72496,0.990713446914755
1885-10-16,2.34287,1.01422257234055,0.26266,1.01429706215713,0.73531,1.01427473962394
1885-10-17,2.37449,1.01349516259342,0.26623,1.01356943322979,0.74527,1.01354657839811
1885-10-18,2.38537,1.00458317318171,0.26746,1.00465144802827,0.74872,1.00462176630965
1885-10-19,2.39625,1.00456036883626,0.2687,1.00462856370799,0.75216,1.00459889057238
1885-10-20,2.42176,1.01064678211404,0.27158,1.01072020761485,0.76021,1.01069508153622
1885-10-21,2.42244,1.00027967723706,0.27167,1.00032450279475,0.76044,1.00030544127793
1885-10-22,2.37956,0.982297625632306,0.26689,0.98239583572765,0.74702,0.982349369478888
1885-10-23,2.39226,1.00533598458698,0.26833,1.00540635988211,0.75103,1.005376659036
1885-10-24,2.40134,1.00379598219896,0.26937,1.00386084372181,0.75391,1.00383178955348
1885-10-25,2.38342,0.992540744914872,0.26737,0.99260542207783,0.74832,0.992581282237025
1885-10-26,2.3655,0.99247984382704,0.26538,0.992544776116187,0.74272,0.992520455845062
1885-10-27,2.39438,1.01220677090514,0.26864,1.01228065665745,0.75182,1.01225681162379
1885-10-28,2.40951,1.00632002300243,0.27036,1.00639187787688,0.75661,1.00636274664833
1885-10-29,2.39601,0.994396439141999,0.26886,0.994453184433445,0.7524,0.994434396935246
1885-10-30,2.42486,1.01204405730291,0.27212,1.0121178947524,0.7615,1.01209392032245
1885-10-31,2.45036,1.01051574157694,0.275,1.01058912870678,0.76954,1.01056389088213
1885-11-01,2.45361,1.00132422561713,0.27538,1.00137340417926,0.77058,1.00135115857642
1885-11-02,2.45025,0.998630419134977,0.27501,0.998674425768017,0.76955,0.99865794814242
1885-11-03,2.44157,0.996459993010635,0.27405,0.996508862675867,0.76685,0.996493656040825
1885-11-04,2.4329,0.996445953629668,0.27309,0.996494868835793,0.76415,0.996479653523492
1885-11-05,2.46507,1.01322584926948,0.27672,1.01330003910026,0.77429,1.0132769823118
1885-11-06,2.4443,0.991572324347738,0.27441,0.991640976488555,0.7678,0.991614028360263
1885-11-07,2.46919,1.01018482193934,0.27722,1.01025811237199,0.77566,1.01023258947868
1885-11-08,2.46289,0.997445514493008,0.27653,0.997491588061163,0.7737,0.997476322722435
1885-11-09,2.45658,0.997438191307031,0.27583,0.997484282431405,0.77174,0.997469021780037
1885-11-10,2.47567,1.00777156075596,0.278,1.00784415484659,0.77777,1.0078164238163
1885-11-11,2.51206,1.01469844778337,0.2821,1.01477308171638,0.78925,1.01475109705853
1885-11-12,2.50984,0.999116377696263,0.28187,0.999160047807734,0.78857,0.999142972997136
1885-11-13,2.5289,1.00759564183245,0.28403,1.00766818506634,0.79459,1.0076402789361
1885-11-14,2.50876,0.992037250394143,0.28178,0.992104015982717,0.7883,0.992078398263956
1885-11-15,2.50823,0.999789367297205,0.28174,0.999833288810622,0.78815,0.999815230520855
1885-11-16,2.52307,1.00591549741431,0.28342,1.00598688513213,0.79285,1.00595745674674
1885-11-17,2.55369,1.01213411343084,0.28688,1.01220797760571,0.80251,1.01218407491284
1885-11-18,2.56071,1.00275091842272,0.28769,1.00280935535132,0.80474,1.00278241305449
1885-11-19,2.58706,1.01028983826379,0.29067,1.01036315935163,0.81306,1.01033772737052
1885-11-20,2.56695,0.992226073829067,0.28843,0.992292061746951,0.80677,0.992266994248117
1885-11-21,2.53291,0.986737459566263,0.28463,0.98682339890594,0.79611,0.986784642610737
1885-11-22,2.5074,0.989929259874469,0.28179,0.990004260077874,0.78813,0.989972887652934
1885-11-23,2.49805,0.99627029012689,0.28075,0.996319787063945,0.78522,0.996304440984745
1885-11-24,2.56572,1.02709066480737,0.28838,1.02716924447087,0.80654,1.02715331348018
1885-11-25,2.55407,0.995461106333333,0.28708,0.995513534735276,0.80291,0.995497106870149
1885-11-26,2.53591,0.992888752828874,0.28506,0.992951958842075,0.79723,0.99292885607868
1885-11-27,2.51774,0.992833271116207,0.28303,0.992896713154275,0.79155,0.992873444525219
1885-11-28,2.52859,1.00431186499515,0.28427,1.00437911884967,0.79499,1.00434957385732
1885-11-29,2.52739,0.99952361077466,0.28415,0.999567312444064,0.79463,0.999549683198627
1885-11-30,2.51588,0.995444988071814,0.28287,0.995497478513614,0.79104,0.995481021957018
1885-12-01,2.4945,0.991501597936246,0.28049,0.991570533555649,0.78435,0.991543386092963
1885-12-02,2.50182,1.00293648832249,0.28133,1.00299616350064,0.78668,1.00296874491714
1885-12-03,2.50481,1.00119612891998,0.28168,1.00124460612692,0.78764,1.00122281350739
1885-12-04,2.51448,1.00386028851796,0.28278,1.00392548258681,0.79071,1.00389634796036
1885-12-05,2.53997,1.01013448138189,0.28567,1.01020775713004,0.79876,1.01018219050973
1885-12-06,2.52346,0.993501039575634,0.28383,0.993561617472676,0.7936,0.993540335483997
1885-12-07,2.50694,0.993454477599934,0.28199,0.993515256179588,0.78844,0.993493837408577
1885-12-08,2.51339,1.00257421369326,0.28273,1.00263145519525,0.79049,1.00260500211205
1885-12-09,2.50738,0.997606623606125,0.28207,0.997652324537683,0.78863,0.997636943814817
1885-12-10,2.47145,0.985669382187073,0.27805,0.985758581093602,0.77736,0.985717702576349
1885-12-11,2.47473,1.00132744781772,0.27843,1.00137664449642,0.77842,1.00135438739784
1885-12-12,2.43725,0.984856381707775,0.27424,0.984947929706297,0.76667,0.984905550583783
1885-12-13,2.41641,0.991450618946124,0.27192,0.991519758320706,0.76014,0.991492467678339
1885-12-14,2.41595,0.999806431524841,0.27188,0.999850373263099,0.76002,0.999832284947851
